@relation augmented_train_data_format_weka

@attribute vehicle1.identifier numeric
@attribute vehicle1.trajectory numeric
@attribute vehicle2.identifier numeric
@attribute vehicle2.trajectory numeric
@attribute vehicle3.identifier numeric
@attribute vehicle3.trajectory numeric
@attribute vehicle4.identifier numeric
@attribute vehicle4.trajectory numeric
@attribute vehicle5.identifier numeric
@attribute vehicle5.trajectory numeric
@attribute distractors.butterfly_level numeric
@attribute distractors.bird_level numeric
@attribute distractors.far_moving_vegetation numeric
@attribute distractors.close_moving_vegetation numeric
@attribute occultants.solid_level numeric
@attribute occultants.semi_transparent_level numeric
@attribute capture.illumination_level numeric
@attribute capture.global_light_change_level numeric
@attribute capture.local_light_change_level numeric
@attribute capture.heat_haze_level numeric
@attribute capture.humidity_level numeric
@attribute capture.fog_level numeric
@attribute signal_quality.force_balance numeric
@attribute signal_quality.luminance_mean numeric
@attribute signal_quality.luminance_dev numeric
@attribute signal_quality.chrominance_U_mean numeric
@attribute signal_quality.chrominance_U_dev numeric
@attribute signal_quality.chrominance_V_mean numeric
@attribute signal_quality.chrominance_V_dev numeric
@attribute signal_quality.blur_level numeric
@attribute signal_quality.static_noise_level numeric
@attribute signal_quality.dynamic_noise_level numeric
@attribute signal_quality.frame_instability numeric
@attribute signal_quality.line_instability numeric
@attribute signal_quality.compression_artefact_level numeric
@attribute class {0,1}

@data
7,6,7,3,9,3,10,4,6,5,0.395959,0.11674,0.624364,0.649825,0.719231,0.569755,0.62282,0.276584,0.250539,0.003285,0,0.213946,0.125,117.11305,47.072658,126.36519,16.067383,131.93556,18.898628,0.341672,0,0.09603,0.011662,0.066024,0.042315,1
8,6,11,4,10,5,9,5,9,7,0.177238,0.164214,0.283685,0.527359,0.593846,0.444868,0.535572,0.269911,0.273962,0,0,0,0,107.39068,49.973325,130.27638,13.450933,122.14475,12.142106,0.112394,0,0,0.34721,0.211277,0.540145,1
8,4,9,2,12,6,4,6,7,5,0.125163,0.256087,0.523433,0.384877,0.844915,0.428757,0.484172,0.342157,0.098913,0,0,0,0,84.67995,82.4495,126.03125,18.31375,129.61075,18.305005,0.163316,0,0,0,0.211277,0.135407,1
8,4,9,4,9,5,10,5,7,5,0.254455,0.129542,0.536542,0.469742,0.504507,0.490657,0.546028,0.325378,0.274262,0.009995,0,0,0,110.0717,58.412157,125.0082,18.74543,122.45048,19.562024,0.142969,0.015832,0.22809,0.04222,0.132048,0.314897,1
9,4,9,1,8,4,10,4,4,7,0.07193,0.207897,0.365756,0.688927,0.431916,0.200011,0.476346,0.451861,0.12049,0,0,0,0,132.09761,21.549312,131.83787,16.70819,125.49325,17.230465,0.03842,0,0.585474,0.023325,0.132048,0.08463,1
9,5,8,4,8,5,9,5,10,3,0.23196,0.070001,0.549861,0.399168,0.381449,0.586048,0.493904,0.090379,0.217649,0,0,0,0,114.20253,28.71035,133.68419,14.813951,129.55187,12.585159,0.233811,0,0.104132,0.057868,0,0.435285,1
11,6,4,1,7,4,4,2,7,3,0.320628,0.043435,0.846083,0.570332,0.381252,0.581601,0.731988,0.068435,0.265054,0.003083,0,0,0,110.32705,51.420654,128.82228,13.430083,128.27897,11.279899,0.22603,0,0.123738,0,0.020428,0.106821,1
11,4,7,5,7,3,9,4,8,4,0.206695,0.094394,0.367511,0.490741,0.423024,0.600257,0.593749,0.213249,0.28541,0,0,0,0,126.11265,23.045138,130.63302,13.871959,122.70336,13.056232,0.126484,0,0.191241,0.339239,0,0.475786,1
9,5,9,3,11,6,7,5,8,5,0.166488,0.181864,0.549351,0.419994,0.681649,0.427394,0.586964,0.22626,0.150729,0.004485,0,0,0,99.044734,66.289744,126.916,15.307584,129.74444,13.445461,0.141705,0,0.099513,0.115737,0.105638,0.214646,1
10,6,5,4,11,7,5,3,5,3,0.230249,0.200257,0.654878,0.539036,0.465255,0.354182,0.666386,0.171335,0.12072,0,0,0,0,123.14697,68.83935,128.62013,20.007975,126.13987,20.469352,0.350895,0,0,0,0.432489,0.067704,1
9,2,8,5,9,3,8,4,8,2,0.313035,0.021596,0.447914,0.238825,0.640594,0.468085,0.669029,0.239251,0.271596,0.006167,0,0,0,116.36822,30.540159,128.66581,6.898004,123.59938,22.763175,0.073409,0.06333,0.558868,0.233245,0.040856,0,1
9,5,8,4,8,5,9,5,10,3,0.23196,0.070001,0.549861,0.399168,0.381449,0.586048,0.493904,0.090379,0.217649,0,0,0,0,114.20253,28.71035,133.68419,14.813951,129.55187,12.585159,0.233811,0,0.104132,0.057868,0,0.435285,1
8,5,10,4,8,4,11,5,7,5,0.348359,0.099326,0.57012,0.398675,0.534904,0.499536,0.597557,0.237116,0.436308,0.006311,0,0,0.0625,106.42396,43.561332,128.75454,14.689053,122.61899,19.469795,0.15028,0.007916,0.192471,0.136847,0.066024,0.326347,1
7,2,4,5,9,4,10,4,7,3,0.229964,0.088871,0.606575,0.472865,0.576451,0.484122,0.486742,0.300429,0.395171,0,0,0.190746,0.0625,118.41104,46.55354,133.95312,12.352452,127.40684,16.182845,0.049878,0,0.156003,0,0,0.103457,1
5,5,7,3,9,3,9,5,8,5,0.224327,0.140953,0.658737,0.680463,0.493492,0.497063,0.547275,0.266756,0.22816,0.001314,0,0.085579,0.25,122.12591,33.921217,126.04737,15.900285,127.33463,21.918511,0.167405,0,0.192061,0.023325,0.132048,0.08463,1
8,4,8,3,12,5,8,5,8,6,0.173453,0.193946,0.476373,0.759914,0.470972,0.520459,0.463107,0.32006,0.302111,0,0,0,0,115.19974,38.285601,130.76369,17.944972,120.72031,23.380406,0.178026,0,0.253075,0.104517,0.264096,0.274362,1
8,4,4,3,8,6,7,3,10,2,0.504957,0.04736,0.705004,0.573812,0.25764,0.700396,0.368702,0.077115,0.384158,0,0,0,0,139.88478,51.89521,128.30444,16.922189,131.11437,11.700612,0.117073,0,0.104132,0.057868,0,0.185889,1
5,6,4,6,6,7,8,3,11,3,0.223059,0.167477,0.640169,0.80548,0.313658,0.847198,0.483479,0.069638,0.059157,0,0,0,0,120.2745,38.4491,124.0945,15.12413,142.554,11.82786,0,0,0.294922,0,0,0.323145,1
8,5,6,4,8,4,14,4,6,3,0.141972,0.107931,0.712493,0.485947,0.328735,0.689592,0.521039,0.327077,0.33889,0,0,0,0.15625,121.69888,36.610904,125.83291,22.797522,119.70225,15.878059,0.202375,0,0,0,0,0.483968,1
7,5,6,2,11,5,8,3,8,5,0.139019,0.165463,0.621398,0.729318,0.40239,0.516401,0.537943,0.225587,0.232341,0.029702,0,0,0,122.14513,46.663427,127.9575,14.82772,129.46112,17.389954,0.073197,0,0.274578,0.023325,0.132048,0.246202,1
8,4,7,5,8,3,10,4,8,4,0.18426,0.086374,0.545268,0.487623,0.329724,0.563808,0.604399,0.178617,0.3556,0,0,0,0.1875,126.9757,25.958441,126.77057,14.449436,123.5526,13.86428,0.080631,0.015832,0.272555,0.181282,0,0.237893,1
8,4,6,3,9,7,8,3,11,2,0.368659,0.08248,0.673227,0.574202,0.311171,0.579514,0.540638,0.08503,0.269787,0.00897,0,0,0,134.13339,52.965393,127.96322,15.481778,132.35831,12.242855,0.127707,0,0.251092,0.028934,0,0.173731,1
12,4,5,3,5,4,10,3,5,4,0.334333,0.138844,0.551976,0.604916,0.346486,0.489026,0.509151,0.169161,0.411779,0,0,0,0,141.73953,37.422334,128.63988,16.150033,127.83369,10.112714,0.058393,0,0.098353,0.057868,0,0.318205,1
7,2,10,5,10,5,8,4,6,5,0.11281,0.120195,0.621617,0.611247,0.547127,0.367772,0.602071,0.064685,0.100973,0,0,0,0,94.532612,46.920305,133.357,17.549368,133.4045,16.189515,0.61201,0,0,0,0,0,1
2,6,4,3,8,6,8,3,12,5,0.289396,0.124639,0.468268,0.520002,0.453882,0.574905,0.517832,0.202686,0.076751,0,0,0,0,146.32475,50.8072,126.7015,25.627525,131.763,7.396273,0,0,0,0,0,0.718525,1
8,6,8,4,8,3,10,5,8,5,0.298147,0.074702,0.572054,0.517241,0.53828,0.5886,0.565216,0.195072,0.295729,0.001642,0,0.106973,0.1875,113.51208,35.392524,126.57322,12.64487,128.02441,18.113253,0.170836,0,0.126441,0.121568,0.033012,0.231363,1
9,4,10,5,10,4,7,5,8,6,0.136769,0.145594,0.603709,0.381767,0.615905,0.281718,0.719097,0.069611,0.073324,0,0,0,0,100.21536,34.100224,130.42197,22.233631,128.54597,11.701863,0.437644,0,0,0.028934,0,0.173783,1
7,4,5,4,9,4,9,5,8,4,0.305204,0.102671,0.626828,0.359601,0.381827,0.457619,0.579589,0.100332,0.25196,0,0,0,0,125.14876,50.612531,126.52533,20.951559,127.61598,10.632049,0.074039,0,0.288302,0.072335,0,0.34492,1
11,5,7,4,7,4,8,5,6,5,0.293519,0.168608,0.532417,0.554204,0.488102,0.545247,0.558246,0.098524,0.326244,0,0,0,0,120.84971,39.686796,132.71153,19.640267,124.44991,9.151883,0.139405,0,0,0.144671,0,0.558149,1
7,6,8,7,5,5,9,4,10,4,0.2203,0.127096,0.464232,0.712282,0.267929,0.632996,0.452734,0.131316,0.183146,0,0,0,0,126.45875,26.1974,131.53825,7.625075,133.414,13.314628,0,0,0.294922,0.231473,0,0.38328,1
8,4,8,3,9,5,6,6,10,5,0.230737,0.165107,0.390963,0.465748,0.595362,0.457313,0.487222,0.308562,0.166636,0,0,0,0,109.22246,57.439251,129.90981,18.92576,127.27881,15.733866,0.12822,0,0.052066,0.115737,0.105638,0.422189,1
10,5,9,4,6,4,12,5,6,6,0.066293,0.124309,0.118105,0.508011,0.300434,0.240768,0.503825,0.342412,0.127841,0,0,0,0,145.88225,13.942585,133.56775,10.501945,125.2355,8.004418,0,0,0.393413,0.231473,0,0.38328,1
7,4,8,4,9,3,6,6,7,5,0.069722,0.112333,0.522119,0.237459,0.718647,0.473022,0.490736,0.277016,0.204457,0,0,0,0.15625,103.6262,62.024204,124.22578,17.501308,123.77906,14.392029,0.043467,0,0,0,0,0.432488,1
10,6,5,2,5,3,6,2,4,4,0.136587,0.150631,0.783964,0.690099,0.211963,0.751375,0.588819,0.070111,0.309526,0,0,0,0,115.68385,49.4818,123.5205,10.131932,132.58325,11.095397,0.413729,0,0,0,0.069171,0,1
7,2,4,1,11,5,8,3,9,4,0.28247,0.12426,0.917618,0.559596,0.350125,0.328632,0.556521,0.128039,0.105739,0,0,0,0,147.5995,30.15575,139.202,15.1799,130.806,18.25745,0,0,0.67862,0,0,0,1
8,5,7,5,9,4,8,5,10,5,0.232128,0.127468,0.2296,0.583545,0.380384,0.543828,0.40835,0.218215,0.305559,0,0,0,0,130.34961,44.500912,132.49019,14.005064,122.22237,13.16537,0.047818,0,0,0.231473,0.105638,0.604067,1
6,4,5,3,5,4,8,0,3,1,0.148406,0.02092,0.568275,0.616107,0.467586,0.823602,0.71536,0.141012,0.577356,0,0,0,0,129.8536,40.6418,123.5725,16.166495,123.0255,6.858185,0.139109,0,0.458633,0,0,0,1
7,4,9,5,8,3,10,4,9,4,0.340415,0.047391,0.439071,0.344109,0.56734,0.490024,0.577289,0.179558,0.30483,0.000821,0,0.053487,0.09375,110.71544,38.120681,124.97061,8.347596,123.75408,20.466251,0.085418,0.126659,0.4417,0.154082,0.016506,0.115681,1
7,6,7,2,7,2,8,3,5,5,0.382096,0.061197,0.719428,0.336555,0.502358,0.531649,0.768302,0.054367,0.610862,0.002628,0,0,0,94.4719,39.21855,130.169,10.40205,131.42625,21.324325,0.402139,0,0.156852,0,0.118576,0,1
7,4,9,4,10,5,8,6,5,4,0.109424,0.087333,0.778568,0.238083,0.727808,0.332005,0.724827,0.069344,0.097371,0,0,0,0.15625,97.564338,52.39556,125.34619,13.25674,131.4358,10.922054,0.185006,0,0.078002,0,0,0.051728,1
11,5,7,4,5,4,6,3,10,4,0.297541,0.061323,0.761974,0.232942,0.300892,0.471254,0.706883,0.102795,0.174684,0,0,0,0.0625,100.0667,29.74208,129.24687,25.513402,123.83584,8.494455,0.248607,0,0.079069,0,0,0.103457,1
10,3,8,4,9,3,8,5,8,3,0.18089,0.132733,0.340543,0.312513,0.597325,0.48257,0.458711,0.421627,0.175159,0.003083,0,0,0,111.62277,43.579413,127.19328,12.938729,124.43813,21.618304,0.036704,0.031665,0.377787,0.174491,0.020428,0.102736,1
10,5,8,4,10,5,8,5,9,5,0.204866,0.165095,0.358826,0.703978,0.485679,0.674385,0.528992,0.291914,0.364249,0,0,0,0,112.82927,40.559648,128.81262,18.215965,117.86713,19.438961,0.279214,0,0.122029,0.162386,0.264096,0.379465,1
5,6,11,4,8,2,10,5,7,5,0.387407,0.023975,0.718019,0.185658,0.691296,0.406599,0.55088,0.136002,0.461928,0.000411,0,0.026743,0.046875,102.83022,30.56579,126.4668,8.917723,119.89954,24.316976,0.042709,0.06333,0.534554,0.077041,0.008253,0.057841,1
10,5,9,5,7,3,12,4,8,4,0.233232,0.114032,0.40448,0.491277,0.339674,0.558559,0.574598,0.228803,0.451086,0,0,0,0.125,120.1522,17.860376,132.04463,14.835577,120.14443,12.483031,0.063242,0,0.09562,0.401093,0,0.575689,1
10,5,5,5,11,1,12,1,6,2,0.359722,0.111975,0.883062,0.257028,0.269496,0.49365,0.859102,0.412482,0.403722,0.062322,0,0,0.25,138.44428,18.519,123.87962,16.805861,137.036,15.886087,0.4798,0,0,0,0.059288,0,1
10,5,7,5,9,4,8,5,8,5,0.179861,0.147859,0.561177,0.484322,0.459272,0.473018,0.655516,0.106086,0.14967,0,0,0,0,116.60708,33.696906,130.50775,21.35044,127.47722,12.671611,0.345306,0,0.026033,0.028934,0,0.349579,1
8,4,10,2,11,4,10,5,6,7,0.162653,0.16024,0.551505,0.575741,0.564165,0.37998,0.53208,0.237994,0.244823,0,0,0,0,108.00363,41.117977,130.34713,14.117725,124.86375,15.854292,0.089342,0,0.192061,0.254798,0.132048,0.297728,1
7,5,9,3,10,3,7,4,7,4,0.149309,0.164848,0.779436,0.234791,0.551413,0.412564,0.564986,0.193762,0.346751,0,0,0,0.375,109.14284,47.55437,129.5365,16.135269,127.222,13.887746,0.050923,0,0.078426,0,0,0.106821,1
9,5,11,4,7,2,13,5,6,6,0.145686,0.059846,0.346565,0.363518,0.503147,0.498861,0.473158,0.323684,0.257226,0,0,0,0,114.03576,40.511225,128.2065,11.83615,119.74425,9.57275,0.025461,0,0,0.462947,0,0.709135,1
9,4,7,3,9,5,7,5,13,3,0.34395,0.056511,0.515654,0.306151,0.400784,0.436103,0.597415,0.093573,0.192256,0,0,0,0,150.85625,34.57,139.02525,10.071745,126.5445,9.945428,0,0,0.416528,0.231473,0,0.38328,1
12,5,8,1,9,4,6,3,6,4,0.282948,0.152134,0.655218,0.549627,0.485951,0.490575,0.703528,0.409208,0.305616,0.081443,0,0,0,106.633,77.866875,124.74062,12.94886,128.05787,17.90421,0.101714,0,0.165035,0,0.105638,0.067704,1
8,2,8,3,9,5,12,4,4,5,0.37635,0.068583,0.707531,0.33444,0.365791,0.337191,0.725812,0.205888,0.282136,0.03101,0,0,0,105.69698,70.15313,120.88137,16.770699,127.58672,16.090522,0.096057,0.031665,0.347651,0.023325,0,0,1
6,5,7,3,9,4,13,3,10,2,0.214822,0.158703,0.700449,0.440749,0.248468,0.599888,0.502053,0.246101,0.474194,0,0,0,0.3125,116.299,28.666119,130.51681,21.772544,125.24,17.101599,0,0,0,0,0,0.572241,1
7,5,6,3,10,4,6,3,8,4,0.482711,0.204927,0.789504,0.700988,0.671235,0.676062,0.56609,0.294897,0.213509,0,0,0.342314,0,120.965,61.8077,125.7475,22.3805,134.7835,6.41809,0.486606,0,0,0,0.010682,0,1
14,1,11,4,7,3,11,2,8,4,0.401718,0.090335,0.44471,0.607405,0.48337,0.233065,0.798736,0.288825,0.294656,0.044079,0,0,0,115.5285,51.1181,131.1665,20.38895,129.5835,16.4955,0.100782,0,0,0,0,0,1
9,5,10,2,10,5,8,6,7,6,0.152854,0.216741,0.407239,0.457739,0.697581,0.348798,0.515096,0.390836,0.174291,0.000329,0,0,0.015625,103.90756,54.092019,128.43117,16.905329,126.45281,17.003206,0.120567,0,0.24682,0.040596,0.171662,0.152243,1
4,6,7,3,7,3,5,3,10,5,0.241309,0.046995,0.591422,0.306383,0.7089,0.521514,0.557697,0.136002,0.111186,0.001314,0,0.085579,0.25,140.2908,54.45454,131.1555,22.679545,122.10788,9.447311,0.128985,0,0,0,0,0.427284,1
9,4,8,5,8,3,9,5,9,3,0.256685,0.02713,0.483829,0.311742,0.498962,0.537765,0.58832,0.176406,0.306258,0.003083,0,0,0.125,113.13966,27.126275,127.72353,8.060181,123.85631,20.045526,0.036704,0.031665,0.35786,0.232359,0.020428,0.210206,1
10,5,8,3,7,5,8,5,8,5,0.194117,0.104948,0.344383,0.434701,0.451546,0.37408,0.52736,0.208972,0.159651,0,0,0,0,140.86256,31.121602,137.18919,16.319838,123.53437,7.9102,0.046267,0,0.300838,0.115737,0,0.468544,1
5,6,7,6,5,2,10,6,11,3,0.171892,0.050198,0.714585,0.494103,0.327374,0.600668,0.630753,0.139636,0.227754,0.000821,0,0.053487,0.59375,127.38754,19.415092,119.32511,12.331785,126.8397,17.632426,0.085418,0,0.063221,0.060784,0.016506,0.115681,1
7,5,7,3,8,4,5,4,10,5,0.281626,0.066291,0.581042,0.333888,0.655778,0.514453,0.554296,0.105767,0.151324,0.000657,0,0.042789,0.125,138.06684,51.37758,135.98306,22.408638,121.97056,8.631647,0.11076,0,0.104132,0,0,0.490546,1
7,4,8,4,10,5,6,7,8,6,0.081549,0.142056,0.496935,0.371683,0.757407,0.433766,0.567709,0.220141,0.124831,0,0,0,0.125,94.944231,61.386115,121.62025,16.164406,126.93863,16.445663,0.153681,0,0,0,0.105638,0.249098,1
5,5,8,4,7,4,9,7,8,3,0.087718,0.075035,0.896778,0.292998,0.539281,0.426765,0.736842,0.042855,0.086895,0,0,0,0.5,111.59905,41.02218,118.8785,11.91645,131.7835,11.36983,0.101845,0,0,0,0,0,1
8,6,11,6,5,3,5,5,3,4,0.233256,0.096899,0.552241,0.579137,0.727903,0.575524,0.722371,0.437901,0.42781,0,0,0,0,120.97386,53.539898,127.70977,11.897463,122.79895,6.150282,0.069702,0,0.391768,0.072335,0,0.279075,1
10,6,2,5,9,7,6,2,6,1,0.420146,0.095894,0.745663,0.633503,0.171618,0.490002,0.608651,0.038813,0.263343,0,0,0,0,150.74939,53.562205,129.75672,19.312195,126.89169,17.167156,0.327773,0,0.052066,0.028934,0.326851,0.092945,1
9,4,10,5,8,3,6,3,3,3,0.36525,0.362821,0.759155,0.355029,0.532746,0.237089,0.777525,0.2178,0.167642,0.022039,0,0,0,126.65475,46.4592,128.8395,25.493475,129.535,21.67515,0.136043,0,0,0,0.163425,0.484926,1
6,6,7,3,10,6,8,4,10,5,0.227942,0.153251,0.50881,0.469998,0.567765,0.501149,0.552398,0.214473,0.11374,0.002243,0,0,0,122.68474,58.548472,126.80875,20.467555,130.75372,10.420867,0.070853,0,0.049757,0.057868,0.052819,0.466586,1
9,4,8,4,7,5,8,4,8,5,0.179693,0.144195,0.511262,0.502965,0.407143,0.550227,0.512855,0.156798,0.152913,0,0,0,0,133.9431,43.615094,133.18569,17.258739,127.25788,10.801419,0.185069,0,0.202485,0.086803,0.034586,0.327217,1
9,4,6,3,8,5,8,3,7,4,0.286566,0.059156,0.709333,0.517928,0.337087,0.448007,0.699791,0.097311,0.30351,0.010512,0,0,0,111.42637,55.268582,124.87102,13.482203,126.6957,14.081714,0.182186,0.031665,0.330452,0.023325,0.010214,0.053411,1
4,3,11,4,7,5,10,3,6,3,0.206411,0.053076,0.370034,0.311053,0.761047,0.695645,0.578584,0.278967,0.603697,0,0,0,0,136.37889,29.217506,127.8765,20.24301,115.3255,14.747785,0.030736,0,0.702691,0.093298,0.105638,0.067704,1
11,2,8,5,7,3,10,3,7,3,0.25896,0.069178,0.494589,0.442954,0.520807,0.351734,0.71693,0.250696,0.285351,0.022039,0,0,0.0625,112.52581,40.46804,130.06537,16.697392,125.80884,17.182577,0.072667,0,0.156003,0,0,0.103457,1
7,5,7,4,8,6,9,5,10,3,0.228188,0.078757,0.785002,0.4336,0.425226,0.503139,0.63874,0.063942,0.178341,0.004485,0,0,0.25,122.86622,46.993786,123.42086,13.699114,132.07091,11.806342,0.114776,0,0.125546,0.014467,0,0.086865,1
9,6,10,5,6,4,7,5,6,5,0.213687,0.100924,0.448312,0.506919,0.589724,0.474802,0.624866,0.323437,0.293731,0,0,0,0,130.91821,42.33075,132.44948,14.108651,123.16666,7.030241,0.057985,0,0.346303,0.094036,0,0.373809,1
6,3,5,2,6,4,9,3,11,2,0.068658,0.080588,0.763083,0.771809,0.423166,0.213579,0.672307,0.166026,0.221642,0.017941,0,0,0,133.04249,68.147725,126.78775,10.614117,134.054,12.818407,0.138342,0,0.189789,0,0,0.392909,1
8,3,4,5,8,4,4,5,10,3,0.127966,0.070567,0.386113,0.353508,0.36232,0.728929,0.334662,0.128545,0.151099,0,0,0,0.125,103.92476,50.96257,131.7485,12.405364,130.70675,20.255581,0,0,0.078426,0,0,0.521447,1
7,5,7,5,5,5,8,2,6,3,0.208584,0.168354,0.785205,0.806733,0.302847,0.69268,0.533071,0.165001,0.331313,0,0,0,0.125,118.17215,29.564787,128.79563,12.877391,135.19688,15.100296,0.034777,0,0.475103,0,0,0,1
8,3,7,5,8,5,9,4,6,4,0.304626,0.150368,0.580102,0.550609,0.352136,0.45535,0.59495,0.109973,0.356061,0.00897,0,0,0,123.39098,49.216153,126.37209,18.462508,124.94487,14.264042,0.136847,0.031665,0.268583,0.052259,0,0.281517,1
5,3,7,1,9,6,7,3,8,4,0.348231,0.29971,0.507558,0.411317,0.280445,0.397426,0.703107,0.204684,0.121009,0,0,0,0,130.95687,43.072463,131.39013,25.985413,134.30138,18.275819,0.498165,0,0.104132,0,0,0.288559,1
11,5,5,5,9,5,9,4,9,4,0.186485,0.081344,0.495204,0.566673,0.324585,0.704105,0.618355,0.070707,0.220285,0,0,0,0,124.35483,34.030305,129.93281,15.671324,126.679,9.585773,0.251117,0,0.104132,0.173605,0,0.396095,1
3,3,4,4,8,3,11,6,4,4,0.239511,0.038925,0.8492,0.242224,0.274391,0.379526,0.61194,0.037786,0.327851,0,0,0,0.25,114.79953,57.07024,115.93225,20.489775,124.85475,10.930815,0.050923,0,0.316274,0,0,0,1
6,5,6,4,9,1,5,7,11,3,0.134709,0.191424,0.564976,0.287189,0.541691,0.578415,0.318026,0.379579,0.207602,0,0,0,0.25,102.70225,49.58124,121.9065,16.480287,125.128,26.889175,0,0,0.156852,0,0,0,1
11,5,8,3,8,5,7,4,7,5,0.231321,0.148165,0.58324,0.526296,0.446547,0.520401,0.608191,0.283003,0.229265,0.040721,0,0,0,120.28805,60.740984,128.96316,15.103799,127.65788,14.352814,0.143392,0,0.18376,0.043401,0.070112,0.19746,1
8,5,8,4,9,4,8,6,9,4,0.150841,0.091167,0.53599,0.318313,0.550048,0.529535,0.49232,0.183698,0.211053,0,0,0,0.078125,108.91437,45.367277,128.95498,16.157629,126.66547,13.488594,0.138639,0,0.052066,0.028934,0,0.433886,1
9,4,7,4,5,4,9,5,6,5,0.170463,0.162236,0.605422,0.460775,0.366694,0.703911,0.413699,0.183879,0.252597,0,0,0,0.03125,130.35663,50.784091,126.31878,18.408045,126.79156,11.86391,0.309709,0,0,0,0.069171,0.252006,1
6,5,8,5,7,3,10,5,9,4,0.323514,0.053251,0.581312,0.444592,0.54903,0.558808,0.637308,0.182432,0.260589,0.001724,0,0.112322,0.296875,118.69852,34.97578,122.1753,11.237093,127.42491,18.490712,0.171694,0.06333,0.22085,0.077041,0.008253,0.057841,1
4,1,5,3,6,1,14,5,0,4,0.211643,0.008954,0.749217,0.149821,0.387342,0.470096,0.352034,0.408156,0.304014,0,0,0,0,107.81375,77.1493,115.6895,25.638,116.6475,16.17045,0,0,0.316274,0,0,0.395695,1
11,5,11,4,8,1,13,2,6,4,0.180725,0.195289,0.50245,0.467393,0.203718,0.467708,0.603394,0.280251,0.726505,0,0,0,0.5,115.4355,15.3602,134.6815,12.28122,121.6295,6.869805,0,0,0,0.462947,0,0.426196,1
8,4,9,4,5,4,12,3,5,4,0.119999,0.115344,0.45586,0.334561,0.511578,0.495858,0.58139,0.25887,0.409845,0,0,0,0.0625,142.33131,26.969469,125.12413,16.212204,124.45406,11.545475,0.024228,0,0.366883,0.057868,0,0.156147,1
9,3,9,2,7,4,13,5,4,4,0.314196,0.048175,0.73086,0.229264,0.47676,0.485135,0.54253,0.369943,0.202189,0.022039,0,0,0,101.05089,63.49642,124.07637,19.268518,125.35125,17.042731,0.11942,0,0.079069,0,0,0.322545,1
6,3,5,2,10,3,7,3,6,4,0.289822,0.191327,0.616067,0.595932,0.330275,0.783897,0.346002,0.416919,0.37058,0,0,0.381493,0,140.43243,62.03265,131.90525,12.038066,129.76862,7.731683,0.206864,0,0,0,0.034586,0,1
10,3,11,2,13,4,2,6,15,4,0.24739,0.205601,0.108333,0.687654,0.791039,0.587528,0.459275,0.510697,0.290539,0,0,0,0,116.01455,43.910325,129.699,15.15419,119.793,26.5815,0.122943,0,0.348825,0.373193,0.422554,0.270815,1
9,4,7,4,6,3,9,2,6,2,0.169421,0.029791,0.392326,0.505356,0.505497,0.679899,0.655461,0.212474,0.46108,0,0,0,0,124.54005,26.719244,127.1225,11.721581,121.01188,9.664645,0.069554,0,0.394524,0.324771,0,0.213098,1
8,7,7,4,10,5,8,4,9,5,0.156618,0.136172,0.46628,0.585072,0.47118,0.555569,0.607118,0.186439,0.249336,0.029702,0,0,0,117.05536,53.644312,126.73831,12.716196,128.74675,9.800082,0.090974,0,0.082517,0.173605,0.105638,0.431645,1
6,3,3,5,11,4,8,4,11,1,0.140212,0.07136,0.400755,0.436696,0.494768,0.701389,0.574155,0.159888,0.105485,0,0,0,0,128.1425,28.526387,126.1765,12.752097,132.46925,13.82651,0,0,0.330416,0.186596,0,0.323145,1
8,6,10,3,7,2,10,5,5,5,0.49919,0.053113,0.522009,0.317616,0.802686,0.535094,0.813959,0.071016,0.395269,0.005255,0,0,0,93.106725,56.35215,131.55375,6.002965,133.044,14.954818,0.366107,0,0,0.231473,0,0.213098,1
13,2,10,5,7,2,11,3,8,4,0.296078,0.064499,0.330544,0.501005,0.513389,0.38463,0.697149,0.286381,0.31973,0.022039,0,0,0,117.3775,31.957394,130.9195,13.832809,124.29088,14.483303,0.050391,0,0.165208,0.324771,0,0.213098,1
7,3,8,2,9,4,9,3,9,6,0.206628,0.179356,0.420589,0.275537,0.368787,0.459792,0.67945,0.20431,0.689894,0.000657,0,0,0.03125,101.19117,27.728103,134.03159,20.879659,127.79188,22.137516,0.427803,0,0.100228,0.081193,0.3692,0.169079,1
8,4,9,4,7,4,9,5,6,5,0.094861,0.113839,0.48899,0.28601,0.615112,0.48444,0.536063,0.267943,0.307151,0,0,0,0.109375,122.97876,44.496836,124.67495,16.856756,124.11656,12.968752,0.033848,0,0.183441,0.028934,0,0.294317,1
4,3,9,5,6,5,12,5,8,3,0.175072,0.077366,0.562703,0.421306,0.468376,0.634714,0.593353,0.157282,0.386854,0,0,0,0.125,128.15757,27.28181,127.46622,22.36581,120.47952,15.240844,0.153536,0,0.249967,0.040596,0.017293,0.276033,1
7,3,9,3,13,4,5,6,11,6,0.099342,0.23361,0.323579,0.535647,0.734434,0.378021,0.456732,0.36109,0.09743,0,0,0,0,89.944925,63.97818,128.21325,22.790025,125.71225,21.577615,0.349563,0,0,0,0.211277,0.135407,1
7,3,7,5,9,5,6,6,6,6,0.099313,0.054582,0.495598,0.264409,0.820613,0.450808,0.641588,0.081547,0.139139,0,0,0,0,97.151667,60.44768,120.88447,12.46747,128.09944,11.022996,0.075294,0,0.052066,0.028934,0,0.455733,1
